Nom,Organisation,URL,Description,Fork?,Créé,Mis à jour,Homepage,Stars,# forks,Licence,Issues,Langages
"src_platform_xscreensaver-pwcheck","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_xscreensaver-pwcheck","xscreensaver-pwcheck: authenticate xscreensaver users through pwcheckd",false,"2018-09-20T09:30:15Z","2018-09-20T09:31:19Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"C"
"src_platform_vsctl","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_vsctl","vsctl: start, stop and enter simple vservers",false,"2018-09-20T09:31:21Z","2018-09-20T09:31:27Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"C"
"src_platform_verictl","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_verictl","verictl: configure veriexec",false,"2018-09-20T09:31:29Z","2018-09-20T09:31:35Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"C"
"src_platform_vaultguard","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_vaultguard","Virtual vault to keep user's secrets",false,"2018-09-20T09:31:37Z","2018-09-20T09:31:43Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"C"
"src_platform_userd","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_userd","userd: daemon handling user management tasks",false,"2018-09-20T09:31:45Z","2018-09-20T09:31:51Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"C"
"src_platform_usb-video-devices","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_usb-video-devices","USB video devices for RM jails",false,"2018-09-20T09:31:53Z","2018-09-20T09:31:59Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"Shell"
"src_platform_usb-scanner-devices","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_usb-scanner-devices","USB scanner devices for RM jails",false,"2018-09-20T09:32:01Z","2018-09-20T09:32:09Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"Shell"
"src_platform_usb-printer-devices","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_usb-printer-devices","USB printer devices for RM jails",false,"2018-09-20T09:32:11Z","2018-09-20T09:32:18Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"C"
"src_platform_tpm-cmd","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_tpm-cmd","A lighthweight TPM commandline tool",false,"2018-09-20T09:32:20Z","2018-09-20T09:32:26Z","https://clip-os.org",0,0,"GNU General Public License v2.0",0,"C"
"src_platform_syslinux-tpm-patches","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_syslinux-tpm-patches","TPM support for Syslinux",false,"2018-09-20T09:32:28Z","2018-09-20T09:32:34Z","https://clip-os.org",0,0,"GNU General Public License v2.0",0,
"src_platform_sub-clip","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_sub-clip","sub-clip",false,"2018-09-20T09:32:34Z","2018-09-20T09:32:39Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"Shell"
"src_platform_strongswan-patches","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_strongswan-patches","Set of strongSwan patches for CLIP",false,"2018-09-20T09:32:39Z","2018-09-20T09:32:44Z","https://clip-os.org",0,0,"GNU General Public License v2.0",0,
"src_platform_strongswan-clip-updown","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_strongswan-clip-updown","strongSwan updown plugin specific to CLIP jails",false,"2018-09-20T09:32:47Z","2018-09-20T09:32:52Z","https://clip-os.org",0,0,"GNU General Public License v2.0",0,"C"
"src_platform_ssm-display","https://github.com/clipos-archive","https://github.com/clipos-archive/src_platform_ssm-display","Display client and daemon for CLIP SSM",false,"2018-09-20T09:32:54Z","2018-09-20T09:33:00Z","https://clip-os.org",0,0,"GNU Lesser General Public License v2.1",0,"Python"
